Saved Date,Job Url,Job Title,Company Name
"12/11/22, 10:14 AM",http://www.linkedin.com/jobs/view/3379281368,UX-designer till Castra Stockholm - Castra,Castra
"12/2/22, 1:11 AM",http://www.linkedin.com/jobs/view/3317697914,Senior UX & UI Designer,Lendo AB
"5/20/22, 10:48 AM",http://www.linkedin.com/jobs/view/3067520781,Senior Product Designer,Willa
"12/7/22, 1:58 AM",http://www.linkedin.com/jobs/view/3389651666,User Experience Designer,Daresay
"4/5/22, 10:35 AM",http://www.linkedin.com/jobs/view/2994112220,Product Designer,Roboten
"9/5/24, 3:45 AM",http://www.linkedin.com/jobs/view/3916787249,,
"4/17/22, 1:30 PM",http://www.linkedin.com/jobs/view/3027844203,Product Designer to Innovation & Incubation,H&M Group
"6/3/22, 1:15 AM",http://www.linkedin.com/jobs/view/3066559006,UX Team Manager,RaySearch Laboratories
"4/17/22, 1:30 PM",http://www.linkedin.com/jobs/view/3014092222,Senior Product Designer,Roboten
"1/16/23, 2:36 AM",http://www.linkedin.com/jobs/view/3425994044,UX-designer till Castra Stockholm - Castra,Castra
"9/17/24, 4:35 AM",http://www.linkedin.com/jobs/view/4018857034,,
"10/27/21, 9:29 AM",http://www.linkedin.com/jobs/view/2774777443,Senior Product Designer,Sana
"9/10/24, 11:38 AM",http://www.linkedin.com/jobs/view/4021283581,Head of Content and Project Delivery ,Kognity
"12/20/22, 2:03 AM",http://www.linkedin.com/jobs/view/3394274618,Senior User Interface Designer,Storykit
"12/19/22, 1:55 AM",http://www.linkedin.com/jobs/view/3399062410,Senior UX & UI Designer,Simplitude
"5/8/22, 9:02 AM",http://www.linkedin.com/jobs/view/2827867652,Product Designer,Pleo
"4/25/22, 1:44 PM",http://www.linkedin.com/jobs/view/3027868044,Senior Product Designer,FirstVet
"6/15/22, 7:26 AM",http://www.linkedin.com/jobs/view/3105649495,Product Designer,Kivra
"9/16/24, 9:14 AM",http://www.linkedin.com/jobs/view/4025246679,Lead Product Design,Position Green
"4/22/22, 12:15 AM",http://www.linkedin.com/jobs/view/2850409503,"Senior Product Designer, UX/UI - Platform and Partner Experience",Spotify
"6/18/23, 2:01 PM",http://www.linkedin.com/jobs/view/3621604520,UX Design Lead,betPawa
"6/9/22, 4:17 AM",http://www.linkedin.com/jobs/view/3101982051,Senior Product Designer,Proxify
"4/21/22, 4:00 AM",http://www.linkedin.com/jobs/view/2913934892,Product Designer,SPLIT STOCKHOLM
"9/5/24, 3:44 AM",http://www.linkedin.com/jobs/view/3940963487,,
"6/14/23, 3:09 AM",http://www.linkedin.com/jobs/view/3617620744,UX Manager,iBinder Group
"12/4/22, 10:41 AM",http://www.linkedin.com/jobs/view/3376120665,Product Designer,Nordnet Bank AB
"6/9/22, 4:15 AM",http://www.linkedin.com/jobs/view/3097338742,UX Designer,Darwin Recruitment
"6/8/23, 11:33 PM",http://www.linkedin.com/jobs/view/3619213689,Senior UX Designer,Wagepoint
"12/7/22, 1:58 AM",http://www.linkedin.com/jobs/view/3361742259,Digital Product Designer,Nordnet Bank AB
"10/27/21, 12:55 PM",http://www.linkedin.com/jobs/view/2740186833,Product Designer,Mentimeter
"5/13/22, 8:04 AM",http://www.linkedin.com/jobs/view/3075494694,Senior UX Designer,Designit
"5/8/22, 9:01 AM",http://www.linkedin.com/jobs/view/3057979564,Senior Product Designer,Storytel
"6/8/23, 11:33 PM",http://www.linkedin.com/jobs/view/3631229741,UX Lead SaaS to Bokadirekt,Bokadirekt
"12/2/22, 1:14 AM",http://www.linkedin.com/jobs/view/3340487021,Design Lead (UX/UI),Happens
"5/8/22, 9:04 AM",http://www.linkedin.com/jobs/view/2912779020,Senior Product Designer - Clinician Experience,Kry
"8/10/24, 1:20 PM",http://www.linkedin.com/jobs/view/3974245484,Senior Product Designer,Alva Labs
"6/14/23, 9:08 AM",http://www.linkedin.com/jobs/view/3635255586,Product Designer,Normative.io
"4/20/22, 5:31 AM",http://www.linkedin.com/jobs/view/3027863046,Product Designer to Innovation & Incubation,H&M Group
"4/28/22, 1:41 PM",http://www.linkedin.com/jobs/view/3010075004,"Senior Product Designer, Core",Epidemic Sound
"4/23/22, 4:42 AM",http://www.linkedin.com/jobs/view/3000361864,Digital designer,Tobii
"4/21/22, 1:47 PM",http://www.linkedin.com/jobs/view/3040012197,Product Designer,Scrive
"4/17/22, 1:32 PM",http://www.linkedin.com/jobs/view/2852839219,Design Lead,Accenture Nordics
"1/3/23, 10:57 AM",http://www.linkedin.com/jobs/view/3408880041,Senior UX / UI Designer,Simplitude
"12/11/22, 10:11 AM",http://www.linkedin.com/jobs/view/3378112243,UX Designer – XXL All Sports United,E-commerce Recruit
"10/27/21, 12:55 PM",http://www.linkedin.com/jobs/view/2768373712,UX Designer,Carla
"4/21/22, 4:02 AM",http://www.linkedin.com/jobs/view/3032429559,UX/Product designer,Proper Group AG
"12/4/22, 10:41 AM",http://www.linkedin.com/jobs/view/3364729959,Senior UX Designer,Snow Software - A Flexera Company
"9/5/24, 7:11 AM",http://www.linkedin.com/jobs/view/4015033548,User Experience Designer | SEB i Solna,SEB
"4/21/22, 4:01 AM",http://www.linkedin.com/jobs/view/2849313391,Senior Product Designer - Core Experience,Spotify
"12/23/22, 12:47 AM",http://www.linkedin.com/jobs/view/3406561652,Service Designer,Kivra
"10/27/21, 12:55 PM",http://www.linkedin.com/jobs/view/2764160327,"Senior Product Designer, Growth",Epidemic Sound
"6/7/23, 7:22 AM",http://www.linkedin.com/jobs/view/3621947858,Senior Product Designer,Instabox
"5/9/22, 7:06 AM",http://www.linkedin.com/jobs/view/3047362966,UX / Tjänstedesigner i Stockholm,SVT
"5/14/22, 11:42 AM",http://www.linkedin.com/jobs/view/3071494659,UX-Designer till Futurniture,Digitalenta
"12/9/22, 2:30 AM",http://www.linkedin.com/jobs/view/3387399936,Lead Product Designer,Sitly
"4/25/22, 1:40 PM",http://www.linkedin.com/jobs/view/3013650828,Product Designer,Simployer AlexisHR
"1/2/23, 1:25 AM",http://www.linkedin.com/jobs/view/3422810725,Senior Product Designer (remote),AutoUncle
"12/4/22, 10:41 AM",http://www.linkedin.com/jobs/view/3380504838,UX-designer,Sveaskog
"4/22/22, 12:15 AM",http://www.linkedin.com/jobs/view/3027863038,Digital Product Designer to H&M Group,H&M Group
"6/7/23, 7:22 AM",http://www.linkedin.com/jobs/view/3532228196,Produktdesigner,Lendo AB
"6/20/23, 8:16 AM",http://www.linkedin.com/jobs/view/3635851932,Senior or Principal UX Designer & Researcher,Frontiers
"4/17/22, 1:32 PM",http://www.linkedin.com/jobs/view/2892457239,Senior UX Designer,Tobii
"6/7/23, 7:23 AM",http://www.linkedin.com/jobs/view/3607868426,UX Designer Authorizations to SEB in Stockholm,SEB
"4/22/23, 10:19 PM",http://www.linkedin.com/jobs/view/3566109452,Senior App designer to SEB in Solna,SEB
"12/2/22, 1:08 AM",http://www.linkedin.com/jobs/view/3379011002,Lead UX Designer - Mobile Experience,Volvo Cars
"4/6/22, 6:40 AM",http://www.linkedin.com/jobs/view/2986409544,Product Design Lead,Pleo
"7/2/22, 11:44 AM",http://www.linkedin.com/jobs/view/3143875290,User Experience Designer,SITA.dev
"6/9/22, 4:13 AM",http://www.linkedin.com/jobs/view/3118650071,User Experience Designer,Daresay
"6/14/23, 3:11 AM",http://www.linkedin.com/jobs/view/3625959993,UX-DX Developer  ,evroc
"5/13/22, 8:05 AM",http://www.linkedin.com/jobs/view/3065344300,KPMG Lighthouse söker en UX-Lead,Wise IT
"4/21/22, 4:06 AM",http://www.linkedin.com/jobs/view/2912777183,Product Designer,Kry
"12/6/22, 6:38 AM",http://www.linkedin.com/jobs/view/3311062699,Senior Product Designer,Klarna
"9/5/24, 7:12 AM",http://www.linkedin.com/jobs/view/4000153398,,
"12/7/22, 1:58 AM",http://www.linkedin.com/jobs/view/3388616199,"Senior Product Designer, Merchant",Wolt
"12/2/22, 1:09 AM",http://www.linkedin.com/jobs/view/3342823943,UI-/UX-designer med känsla för enkelhet,Movestic
"6/15/22, 7:28 AM",http://www.linkedin.com/jobs/view/3112924947,User Experience Designer - Greenpeace International,Greenpeace International
"4/7/22, 7:18 AM",http://www.linkedin.com/jobs/view/2973573848,UX-designer till Bolibompateamet,SVT
"12/23/22, 1:23 AM",http://www.linkedin.com/jobs/view/3394932542,Product Design Lead,Sellpy
"6/3/22, 1:11 AM",http://www.linkedin.com/jobs/view/3105798907,UX Designer,Esatto
"12/2/22, 1:09 AM",http://www.linkedin.com/jobs/view/3361224752,UX-designer med UI-kompetens till Di:s appteam,Bonnier News
"10/8/24, 11:50 AM",http://www.linkedin.com/jobs/view/4041043025,Lead Product Designer,Ceros
"6/15/23, 9:42 AM",http://www.linkedin.com/jobs/view/3636638715,Senior Product Designer - Commercial,Mentimeter
"10/25/21, 9:42 AM",http://www.linkedin.com/jobs/view/2738907376,Senior Product Designer - Apps,Hedvig
"9/5/24, 3:44 AM",http://www.linkedin.com/jobs/view/3863020047,Service Designer,EasyPark
"5/8/22, 9:03 AM",http://www.linkedin.com/jobs/view/3051085803,Product Designer,Kivra
"12/11/22, 10:17 AM",http://www.linkedin.com/jobs/view/3358640106,Head of Product Design,Qasa
"4/21/23, 4:59 AM",http://www.linkedin.com/jobs/view/3524945506,"Product Designer - Storykit, Stockholm",Storykit
"6/18/23, 2:02 PM",http://www.linkedin.com/jobs/view/3584805474,,
"1/16/23, 2:30 AM",http://www.linkedin.com/jobs/view/3434762542,Product Designer,FINN.no – mulighetenes marked
"5/8/22, 9:02 AM",http://www.linkedin.com/jobs/view/3064511902,"Senior Product Designer, Core",Epidemic Sound
"1/16/23, 2:35 AM",http://www.linkedin.com/jobs/view/3422703920,Senior Product Designer (Collaboration),"Docker, Inc"
"5/8/22, 9:01 AM",http://www.linkedin.com/jobs/view/3057822283,Senior Product Designer,Roboten
"12/2/22, 1:11 AM",http://www.linkedin.com/jobs/view/3340276946,Senior Designer,Sambla Group
"6/9/22, 2:07 PM",http://www.linkedin.com/jobs/view/3094497975,UX/UI designer till Hittamäklare,SBAB
"12/13/22, 2:42 AM",http://www.linkedin.com/jobs/view/3382408472,UX Team Manager,RaySearch Laboratories
"6/18/23, 1:59 PM",http://www.linkedin.com/jobs/view/3630444254,tv.nu söker Product Designer (vikariat),TVNU Sweden AB / TV.nu
"12/9/22, 2:29 AM",http://www.linkedin.com/jobs/view/3391807107,Lead Designer,Bonava
"6/14/23, 3:11 AM",http://www.linkedin.com/jobs/view/3625402477,Product Designer,Betao AB
"5/17/22, 1:35 PM",http://www.linkedin.com/jobs/view/3062168068,Product Designer UI/UX,Thomson Reuters Europe
"8/20/24, 4:03 AM",http://www.linkedin.com/jobs/view/3997735671,Product Design Lead,Position Green
"12/7/22, 1:56 AM",http://www.linkedin.com/jobs/view/3380429736,Senior Product Designer,Superside
"6/6/22, 2:08 PM",http://www.linkedin.com/jobs/view/3039511331,Senior UX Designer,tretton37
"12/21/22, 1:13 PM",http://www.linkedin.com/jobs/view/3408776440,Product Design Lead,Normative.io
"6/3/22, 4:58 AM",http://www.linkedin.com/jobs/view/3066306346,User Experience Lead,Voyado
"5/3/22, 1:14 AM",http://www.linkedin.com/jobs/view/3059857509,Digital Product Design Lead for Impact Foodtech startup ,Your Beet
"4/25/22, 1:36 PM",http://www.linkedin.com/jobs/view/2964113022,Senior UX Designer,Kundo
"6/15/22, 7:26 AM",http://www.linkedin.com/jobs/view/3100835166,Erfaren UX Designer,Adlibris
"5/14/22, 11:44 AM",http://www.linkedin.com/jobs/view/3052783937,User Experience Lead,NoA Ignite Sweden
"6/18/23, 2:01 PM",http://www.linkedin.com/jobs/view/3623060270,,
"4/21/22, 4:01 AM",http://www.linkedin.com/jobs/view/3000415843,Product Designer,Tibber
"5/9/22, 7:06 AM",http://www.linkedin.com/jobs/view/3066027431,Skandiabanken i Stockholm söker UX-designer,Ada Digital
"12/7/22, 1:58 AM",http://www.linkedin.com/jobs/view/3380584712,Senior Service Designer,Designit
"9/30/24, 5:40 AM",http://www.linkedin.com/jobs/view/4036825528,Senior UX Designer,Volvo Cars
"6/15/22, 7:27 AM",http://www.linkedin.com/jobs/view/3108151664,Senior UX & UI Designer,Lendo AB
"6/3/22, 5:07 AM",http://www.linkedin.com/jobs/view/3072008778,"Interaction Design Lead, Video UX",Google
"6/14/23, 3:12 AM",http://www.linkedin.com/jobs/view/3585111016,UX/UI Designer,Pedago Labs
"5/4/23, 8:12 AM",http://www.linkedin.com/jobs/view/3594249995,UX-design lead,Fairlo
"12/2/22, 1:07 AM",http://www.linkedin.com/jobs/view/3376919774,UX Designer,Hemnet
"6/9/22, 2:06 PM",http://www.linkedin.com/jobs/view/3118784657,Interaction Designer,Daresay
"9/17/24, 4:36 AM",http://www.linkedin.com/jobs/view/4022986084,Produktdesigner,The Hub
"12/23/22, 12:37 AM",http://www.linkedin.com/jobs/view/3407183941,UX-Designer,Avanza Bank
"6/3/22, 1:12 AM",http://www.linkedin.com/jobs/view/3105331852,Senior UX Designer,Nameless.today
"6/7/23, 7:21 AM",http://www.linkedin.com/jobs/view/3608132719,UX Lead,Yepstr
"8/10/24, 1:21 PM",http://www.linkedin.com/jobs/view/3982158558,UX Design Lead,Epiceros
"4/22/23, 10:18 PM",http://www.linkedin.com/jobs/view/3545046683,Lead UX Designer - Mobile Experience,Volvo Cars
